"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PINLYP",0.00182284051492123,0.952987372401244,0.2,0.014,1,"4","PINLYP"
"HSF2BP",0.00182284051492123,0.995714246955569,0.2,0.014,1,"4","HSF2BP"
"TMEM67",0.00182469698998482,1.73774076750793,0.4,0.055,1,"4","TMEM67"
"STT3A",0.00182469698998482,1.66090700707743,0.4,0.055,1,"4","STT3A"
"CMKLR1",0.00199805912767649,1.66076114579287,0.6,0.143,1,"4","CMKLR1"
"XKR8",0.00202113481755711,0.976114592053937,0.2,0.014,1,"4","XKR8"
"ITGA10",0.00202113481755711,0.890265950425508,0.2,0.014,1,"4","ITGA10"
"CSRNP3",0.00202113481755711,1.71601331828525,0.2,0.014,1,"4","CSRNP3"
"PECR",0.00202113481755711,1.06205575692771,0.2,0.014,1,"4","PECR"
"SORCS2",0.00202113481755711,0.909471611857746,0.2,0.014,1,"4","SORCS2"
"LYRM2",0.00202113481755711,0.928351236126123,0.2,0.014,1,"4","LYRM2"
"AL033504.1",0.00202113481755711,0.915524790654985,0.2,0.014,1,"4","AL033504.1"
"SMIM30",0.00202113481755711,0.489194967093723,0.2,0.014,1,"4","SMIM30"
"SYP",0.00202113481755711,0.937016759449263,0.2,0.014,1,"4","SYP"
"MMGT1",0.00202113481755711,0.952863610436267,0.2,0.014,1,"4","MMGT1"
"LRRC56",0.00202113481755711,1.11286780793279,0.2,0.014,1,"4","LRRC56"
"CFAP46",0.00202113481755711,0.96919092693133,0.2,0.014,1,"4","CFAP46"
"GALNT8",0.00202113481755711,1.11984133653671,0.2,0.014,1,"4","GALNT8"
"SCNN1A",0.00202113481755711,1.10812516878735,0.2,0.014,1,"4","SCNN1A"
"MYO1H",0.00202113481755711,0.930818256442386,0.2,0.014,1,"4","MYO1H"
"CHRM5",0.00202113481755711,1.1380564073697,0.2,0.014,1,"4","CHRM5"
"ZNF710-AS1",0.00202113481755711,1.1115131225376,0.2,0.014,1,"4","ZNF710-AS1"
"SEMA4B",0.00202113481755711,0.905226135734711,0.2,0.014,1,"4","SEMA4B"
"AC099518.3",0.00202113481755711,0.972650108905399,0.2,0.014,1,"4","AC099518.3"
"TRAF4",0.00202113481755711,1.02925414220998,0.2,0.014,1,"4","TRAF4"
"MRPS23",0.00202113481755711,0.961719542974776,0.2,0.014,1,"4","MRPS23"
"IMPA2",0.00202113481755711,1.06943615411488,0.2,0.014,1,"4","IMPA2"
"LZTS3",0.00202113481755711,0.888883950607075,0.2,0.014,1,"4","LZTS3"
"NANOS3",0.00202113481755711,1.05862489072335,0.2,0.014,1,"4","NANOS3"
"DCAF15",0.00202113481755711,1.66847252517917,0.2,0.014,1,"4","DCAF15"
"RPL41",0.00223709104161527,1.69654004151419,0.6,0.143,1,"4","RPL41"
"LINC01362",0.00223904953669176,0.464326506576009,0.2,0.014,1,"4","LINC01362"
"CYS1",0.00223904953669176,0.882876062478779,0.2,0.014,1,"4","CYS1"
"DPP10",0.00223904953669176,0.875937937031083,0.2,0.014,1,"4","DPP10"
"PLA2G12A",0.00223904953669176,0.482680546253741,0.2,0.014,1,"4","PLA2G12A"
"SLC1A3",0.00223904953669176,0.833474926119789,0.2,0.014,1,"4","SLC1A3"
"FAM169A",0.00223904953669176,0.86782792432992,0.2,0.014,1,"4","FAM169A"
"UST",0.00223904953669176,0.89542238241887,0.2,0.014,1,"4","UST"
"AC058791.1",0.00223904953669176,0.465126334674208,0.2,0.014,1,"4","AC058791.1"
"POMK",0.00223904953669176,0.850873009712624,0.2,0.014,1,"4","POMK"
"RRM2B",0.00223904953669176,0.459695515525713,0.2,0.014,1,"4","RRM2B"
"ZNF510",0.00223904953669176,0.437806896915528,0.2,0.014,1,"4","ZNF510"
"PLET1",0.00223904953669176,0.440430704593457,0.2,0.014,1,"4","PLET1"
"ECHS1",0.00223904953669176,0.949941417358955,0.2,0.014,1,"4","ECHS1"
"SPART-AS1",0.00223904953669176,0.465375271015752,0.2,0.014,1,"4","SPART-AS1"
"MRPL52",0.00223904953669176,0.471535425274471,0.2,0.014,1,"4","MRPL52"
"MEG3",0.00223904953669176,0.451700255410406,0.2,0.014,1,"4","MEG3"
"PLA2G15",0.00223904953669176,0.912518231586462,0.2,0.014,1,"4","PLA2G15"
"AC020911.2",0.00223904953669176,0.893087291782275,0.2,0.014,1,"4","AC020911.2"
"TMEM150A",0.00247830242486012,0.464308916609787,0.2,0.014,1,"4","TMEM150A"
"FGF12",0.00247830242486012,0.437901380217801,0.2,0.014,1,"4","FGF12"
"AC104827.1",0.00247830242486012,0.458447487748496,0.2,0.014,1,"4","AC104827.1"
"SLC26A7",0.00247830242486012,0.478329049742626,0.2,0.014,1,"4","SLC26A7"
"AC023590.1",0.00247830242486012,0.44673279518214,0.2,0.014,1,"4","AC023590.1"
"UAP1L1",0.00247830242486012,0.859499622398328,0.2,0.014,1,"4","UAP1L1"
"ZPR1",0.00247830242486012,0.438247652591437,0.2,0.014,1,"4","ZPR1"
"PANK1",0.00247830242486012,0.432124994909398,0.2,0.014,1,"4","PANK1"
"AL121790.1",0.00247830242486012,0.451437899959488,0.2,0.014,1,"4","AL121790.1"
"AL355916.3",0.00247830242486012,0.470990141008799,0.2,0.014,1,"4","AL355916.3"
"CEMIP",0.00247830242486012,0.312321455974674,0.2,0.014,1,"4","CEMIP"
"LRRC37A",0.00247830242486012,0.468053160362207,0.2,0.014,1,"4","LRRC37A"
